Country Name,Country Code,Series Name,Series Code,2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014]
Slovak Republic,SVK,Internet users (per 100 people),IT.NET.USER.P2,55.19,56.08,61.8,66.05,70,75.71,74.43999717,76.70999012,77.8826,79.98
Slovak Republic,SVK,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,4.699999809,4.400000095,4.199999809,3.900000095,3.599999905,3.200000048,3.099999905,3.200000048,3.299999952,3.5
Slovenia,SVN,GDP per capita (current US$),NY.GDP.PCAP.CD,18169.17979,19726.12575,23841.31711,27501.81027,24633.79608,23438.86656,24983.69373,22477.59756,23144.12252,23999.13133
Slovenia,SVN,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,87.94625338,90.56940742,95.45856855,101.1035341,102.7485413,103.2965118,105.1696645,108.3881402,110.2112117,112.0830105
Slovenia,SVN,Internet users (per 100 people),IT.NET.USER.P2,46.81,54.01,56.74,58,64,70,67.33999481,68.34997453,72.6756,71.59
Slovenia,SVN,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,7.300000191,7.699999809,7.699999809,6.900000095,7.099999905,7,6.900000095,7,7.199999809,7.699999809
Small states,SST,GDP per capita (current US$),NY.GDP.PCAP.CD,4009.713612,4351.680263,4868.268397,5549.274257,4692.40149,5204.475412,5936.103952,5894.905134,5924.836131,5965.714104
Small states,SST,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,34.05261863,43.89224379,56.03852434,67.19803016,76.70437387,84.96442839,91.5076612,95.98005414,103.9905872,108.4483975
Small states,SST,Internet users (per 100 people),IT.NET.USER.P2,8.387581276,9.586771804,11.1101309,12.63391278,14.2650395,16.88939822,20.25373967,21.95686485,24.02612757,26.37991808
Small states,SST,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,..,..,..,..,..,..,..,..,..,..
Solomon Islands,SLB,GDP per capita (current US$),NY.GDP.PCAP.CD,881.9647785,950.0576951,1048.771486,1208.344196,1161.22881,1276.348513,1648.854127,1866.707246,1889.991818,2024.190415
Solomon Islands,SLB,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,1.278483548,1.456073386,2.21478092,5.957806812,9.709416581,21.93953048,51.09173471,54.97600064,57.57076854,65.75650459
Solomon Islands,SLB,Internet users (per 100 people),IT.NET.USER.P2,0.844307573,1.646347989,2,3,4,5,6,6.9974,8,9
Solomon Islands,SLB,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,..,..,..,..,..,..,..,..,..,..
Somalia,SOM,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,521.2230393,542.615884
Somalia,SOM,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,5.905322562,6.33081064,6.733363626,6.859761851,6.833066584,6.726736849,18.16731553,22.55978195,49.38267841,50.89929334
Somalia,SOM,Internet users (per 100 people),IT.NET.USER.P2,1.077327839,1.100216368,1.122235622,1.142687372,1.160610542,..,1.25,1.3767,1.5,1.63
Somalia,SOM,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,GDP per capita (current US$),NY.GDP.PCAP.CD,5444.075846,5660.116974,6153.655167,5811.618944,5912.143179,7389.960264,8080.865243,7592.157997,6889.786999,6482.821479
South Africa,ZAF,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,70.40479553,81.0762872,85.27748184,89.52108369,91.24860878,97.90028646,123.1976544,130.557982,145.6440213,149.6818056
South Africa,ZAF,Internet users (per 100 people),IT.NET.USER.P2,7.48854253,7.607139675,8.065375174,8.43,10,24,33.97,41,46.5,49
South Africa,ZAF,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,5.800000191,6.400000095,5.5,5.699999809,5.099999905,4.900000095,4.599999905,4.900000095,5.099999905,4.599999905
South Asia,SAS,GDP per capita (current US$),NY.GDP.PCAP.CD,697.4291382,784.8389215,978.898746,981.0786823,1062.838785,1285.102284,1382.529924,1374.357622,1390.765385,1504.158669
South Asia,SAS,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,7.799621923,15.06016467,22.502563,32.18016326,44.39865425,59.72472422,69.84456295,69.00741955,71.49024036,75.02359479
South Asia,SAS,Internet users (per 100 people),IT.NET.USER.P2,2.546688328,2.983348307,3.973400118,4.416823408,5.157112647,7.206545642,9.396049144,11.51578631,13.75000654,16.60992469
South Asia,SAS,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,53.55002666,..,..,..,..,49.84325279,..,46.8365802,49.23299248,..
South Sudan,SSD,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,1688.654047,1271.031728,1563.904195,1696.145667,944.2828116,1157.486958,1115.093516
South Sudan,SSD,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,..,..,..,..,..,14.44932189,17.33918627,21.22255382,25.25835962,24.50094636
South Sudan,SSD,Internet users (per 100 people),IT.NET.USER.P2,..,..,..,..,..,7,..,..,14.1,15.9
South Sudan,SSD,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,..,..,..,..,..,..,..,..,..,..
Spain,ESP,GDP per capita (current US$),NY.GDP.PCAP.CD,26510.71745,28482.60948,32709.40104,35578.73619,32333.4661,30737.83227,31832.23808,28647.83524,29370.66387,29767.35156
Spain,ESP,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,98.40193058,103.7617236,108.4148248,109.6808813,111.5801838,111.275767,113.0635394,108.3640175,106.8867146,107.8492701
Spain,ESP,Internet users (per 100 people),IT.NET.USER.P2,47.88,50.37,55.11,59.6,62.4,65.8,67.6,69.80999994,71.635,76.19
Spain,ESP,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,5.199999809,4.699999809,4.400000095,4,4.099999905,4.099999905,4.099999905,4.199999809,4.199999809,4.199999809
Sri Lanka,LKA,GDP per capita (current US$),NY.GDP.PCAP.CD,1242.427838,1424.10187,1614.36441,2010.955858,2057.027769,2746.612135,3128.694823,3366.51036,3628.268052,3819.158392
Sri Lanka,LKA,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,16.84991212,26.87761576,39.32382822,54.18660423,79.14612039,83.62395495,87.54590803,91.63310875,95.49632054,103.1578481
Sri Lanka,LKA,Internet users (per 100 people),IT.NET.USER.P2,1.792046794,2.537566129,3.88,5.8,8.78,12,15,18.2854,21.9,25.8
Sri Lanka,LKA,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,30.70000076,32.20000076,31.29999924,32.59999847,32.59999847,32.70000076,33,31,31.5,30.39999962
St. Kitts and Nevis,KNA,GDP per capita (current US$),NY.GDP.PCAP.CD,11053.74482,12767.8949,13556.89468,14378.8839,13707.12337,13226.95254,13737.32251,13642.49592,14498.63477,15510.39393
St. Kitts and Nevis,KNA,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,103.7872159,102.3623628,127.7784381,145.7640383,145.9473043,152.8117359,145.3625569,141.8333831,142.0900149,139.8090858
St. Kitts and Nevis,KNA,Internet users (per 100 people),IT.NET.USER.P2,34,38.5,43.5,49.2,55.7,63,63.2,64,64.6,65.4
St. Kitts and Nevis,KNA,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,..,..,..,..,..,..,..,..,..,..
St. Lucia,LCA,GDP per capita (current US$),NY.GDP.PCAP.CD,5723.344774,6410.200061,6896.086607,6915.418897,6774.12921,7043.506992,7195.66983,7248.234505,7319.523755,7647.529548
St. Lucia,LCA,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,63.87637766,62.98536306,86.39486568,101.3378953,108.2979452,111.7335693,120.7836181,119.4227898,116.3090529,102.5888082
St. Lucia,LCA,Internet users (per 100 people),IT.NET.USER.P2,21.56758295,24.5,27.9,32,36,43.3,44,45.9,46.2,51
St. Lucia,LCA,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,13.10000038,12.89999962,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,..,..,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,Internet users (per 100 people),IT.NET.USER.P2,..,..,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,..,..,..,..,..,..,..,..,..,..
St. Vincent and the Grenadines,VCT,GDP per capita (current US$),NY.GDP.PCAP.CD,5064.218157,5608.204002,5973.792278,6370.43774,6177.497367,6231.713232,6183.676924,6337.770112,6591.56649,6668.886105
St. Vincent and the Grenadines,VCT,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,64.93852817,80.46608146,101.326058,119.1832023,110.8605113,120.5596619,120.5309217,116.1090946,114.6334104,105.1622459
St. Vincent and the Grenadines,VCT,Internet users (per 100 people),IT.NET.USER.P2,9.198278082,12,16,21,31,38.5,43.01,47.52,52,56.48
St. Vincent and the Grenadines,VCT,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,..,..,..,23.79999924,..,..,..,..,..,..
Sub-Saharan Africa (all income levels),SSF,GDP per capita (current US$),NY.GDP.PCAP.CD,896.7294355,1019.500924,1143.860015,1268.615132,1171.505074,1529.916084,1682.129833,1715.043989,1759.0857,1792.172048
Sub-Saharan Africa (all income levels),SSF,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,12.02493278,17.75584378,23.17776271,31.89438616,37.679212,44.41018352,53.09439045,59.72096379,66.08030593,71.12352296
Sub-Saharan Africa (all income levels),SSF,Internet users (per 100 people),IT.NET.USER.P2,2.139836151,3.066300727,3.828895574,5.810278507,7.128618329,10.01561604,12.48165416,14.57265546,16.87365969,19.22124478
Sub-Saharan Africa (all income levels),SSF,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,..,..,..,..,..,..,..,..,..,..
Sub-Saharan Africa (developing only),SSA,GDP per capita (current US$),NY.GDP.PCAP.CD,885.5511061,1007.449504,1130.219692,1249.206108,1159.466222,1515.52692,1663.176223,1695.746389,1740.997371,1776.46367
Sub-Saharan Africa (developing only),SSA,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,12.01525736,17.7473906,23.17043619,31.89011607,37.67665134,44.39102611,53.07449989,59.70530865,66.07111692,71.11851121
Sub-Saharan Africa (developing only),SSA,Internet users (per 100 people),IT.NET.USER.P2,2.137924796,3.063932186,3.826853861,5.809650656,7.132861113,10.01558072,12.47924471,14.56983753,16.87071672,19.21813307
Sub-Saharan Africa (developing only),SSA,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,..,..,..,..,..,..,..,..,..,..
Sudan,SDN,GDP per capita (current US$),NY.GDP.PCAP.CD,661.6262771,868.322775,1081.159321,1248.355269,1183.206775,1421.532942,1596.44521,1662.287641,1726.080156,1875.843287
Sudan,SDN,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,4.75898144,11.89555131,20.3550956,28.95430467,36.11230146,41.544029,68.77724454,74.36035887,72.85231291,72.19898961
Sudan,SDN,Internet users (per 100 people),IT.NET.USER.P2,1.292040678,..,8.66,..,..,16.7,17.30391318,21,22.7,24.64
Sudan,SDN,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,..,..,..,..,..,..,44.59999847,..,..,..
Suriname,SUR,GDP per capita (current US$),NY.GDP.PCAP.CD,3645.894998,5295.623648,5862.050975,6973.098239,7561.450701,8430.905965,8448.504261,9422.270994,9618.350531,9680.115914
Suriname,SUR,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,46.60145779,63.34300634,74.4465973,127.5013,146.8572956,99.27727827,100.7099428,106.4593736,161.067802,170.5749874
Suriname,SUR,Internet users (per 100 people),IT.NET.USER.P2,6.403086288,9.499626942,14.11,21.06,31.36,31.59,32,34.6812,37.4,40.08
Suriname,SUR,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,..,..,..,..,..,..,..,..,3.200000048,..
Swaziland,SWZ,GDP per capita (current US$),NY.GDP.PCAP.CD,2339.300374,2636.320016,2690.928392,2617.360094,2679.6706,2956.696795,4093.384243,3988.667162,3648.074903,3477.149243
Swaziland,SWZ,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,18.10541334,22.35630041,33.48085468,46.07241867,56.61109776,60.83084412,63.23757857,65.39478548,71.46778668,72.31972132
Swaziland,SWZ,Internet users (per 100 people),IT.NET.USER.P2,3.696961073,3.696538789,4.1,6.85,8.94,11.04,18.13,20.78178258,24.7,27.1
Swaziland,SWZ,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,..,..,..,..,..,..,..,..,..,..
Sweden,SWE,GDP per capita (current US$),NY.GDP.PCAP.CD,43085.35315,46256.4716,53324.37937,55746.84238,46207.0592,52076.43052,59593.6848,57134.07707,60283.24522,58938.77275
Sweden,SWE,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,100.8176707,105.6913243,110.456172,108.4404554,112.1339335,117.1611493,121.2222926,124.57217,125.5274913,127.8377463
Sweden,SWE,Internet users (per 100 people),IT.NET.USER.P2,84.83,87.76,82.01,90,91,90,92.76998606,93.17998801,94.7836,92.52
Sweden,SWE,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,2,2,2,1.899999976,1.899999976,1.799999952,1.799999952,1.799999952,1.799999952,1.700000048
Switzerland,CHE,GDP per capita (current US$),NY.GDP.PCAP.CD,54797.54663,57348.92788,63223.46778,72119.56087,69672.00471,74277.12051,88002.60957,83208.68654,84669.29294,85594.3266
Switzerland,CHE,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,92.24719407,99.3850712,108.5154861,116.25028,120.4037109,123.1609109,127.383212,132.0563723,136.7772396,140.5386879
Switzerland,CHE,Internet users (per 100 people),IT.NET.USER.P2,70.1,75.7,77.2,79.2,81.3,83.9,85.19302818,85.2,86.34,87
Switzerland,CHE,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,3.5,3.400000095,3.599999905,3,2.700000048,3,3.099999905,3.099999905,3.200000048,3.200000048
Syrian Arab Republic,SYR,GDP per capita (current US$),NY.GDP.PCAP.CD,1591.530192,1779.821049,2079.987864,..,..,..,..,..,..,..
Syrian Arab Republic,SYR,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,16.23790613,24.86052316,31.87224564,34.6807165,47.65156589,54.31752074,59.24043734,59.29734384,56.12894219,70.9474196
Syrian Arab Republic,SYR,Internet users (per 100 people),IT.NET.USER.P2,5.648106049,7.832551569,11.5,14,17.3,20.7,22.5,24.3001,26.2,28.09
Syrian Arab Republic,SYR,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,..,19.60000038,19.10000038,14.5,15.19999981,15.19999981,13.19999981,..,..,..
Tajikistan,TJK,GDP per capita (current US$),NY.GDP.PCAP.CD,339.7680768,407.2526117,523.9476512,711.5036299,671.5440088,744.1898922,841.2198704,962.4391249,1048.659569,1114.007483
Tajikistan,TJK,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,3.893820654,30.91513694,29.99244131,50.49337123,65.79480935,77.88892202,80.9228584,81.50840493,91.8281242,95.12606037
Tajikistan,TJK,Internet users (per 100 people),IT.NET.USER.P2,0.298690024,3.772406207,7.197619518,8.78,10.07,11.55,13.03,14.51,16,17.49
Tajikistan,TJK,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,..,..,..,..,52.90000153,..,..,..,..,..
Tanzania,TZA,GDP per capita (current US$),NY.GDP.PCAP.CD,446.157894,475.9087651,533.1723967,657.7287434,665.3440029,708.5219323,740.3839008,827.5288808,910.3792327,955.1413114
Tanzania,TZA,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,7.634377406,14.04274015,20.06824321,30.709868,40.03113033,46.65843734,55.36980391,56.96423843,55.71793149,62.77433234
Tanzania,TZA,Internet users (per 100 people),IT.NET.USER.P2,1.1,1.3,1.6,1.9,2.4,2.9,3.2,3.95,4.4,4.86
Tanzania,TZA,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,..,74.59999847,69,..,..,..,..,..,..,66.90000153
Thailand,THA,GDP per capita (current US$),NY.GDP.PCAP.CD,2874.386274,3351.117633,3962.750499,4384.782675,4231.140368,5111.909202,5539.494368,5917.917934,6229.172886,5977.380587
Thailand,THA,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,46.46198345,60.90324472,80.17018406,93.43030345,99.50960309,108.0177685,116.331131,127.2920547,140.0511818,144.4387195
Thailand,THA,Internet users (per 100 people),IT.NET.USER.P2,15.02600436,17.16071472,20.03,18.2,20.1,22.4,23.66992562,26.46,28.94,34.89
Thailand,THA,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,42.59999847,42.09999847,41.70000076,42.5,39,38.20000076,41,39.59999847,41.90000153,..
Timor-Leste,TMP,GDP per capita (current US$),NY.GDP.PCAP.CD,501.4292265,464.8351692,551.7205984,673.3745379,780.2611109,875.8365693,1015.715928,1127.108215,1117.731251,1169.038707
Timor-Leste,TMP,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,3.321752598,4.823121119,7.551853518,11.90218654,32.9725585,43.82046413,56.02069885,55.73975905,57.37594218,58.73629754
Timor-Leste,TMP,Internet users (per 100 people),IT.NET.USER.P2,0.099031768,0.116628277,0.140958764,0.163876816,0.18525151,0.21,0.9,0.9147,1.1,1.14
Timor-Leste,TMP,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,..,..,84.40000153,..,..,50.59999847,..,..,..,..
Togo,TGO,GDP per capita (current US$),NY.GDP.PCAP.CD,379.1809289,384.2885556,428.4015618,522.625007,508.5405257,496.4824942,572.0257032,580.4950618,626.1728645,635.0442677
Togo,TGO,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,7.827044226,12.45197504,20.40031837,25.87965477,35.59849145,41.26668606,41.64413476,49.86113051,62.53490181,68.96513263
Togo,TGO,Internet users (per 100 people),IT.NET.USER.P2,1.8,2,2.2,2.4,2.6,3,3.5,4,4.5,5.7
Togo,TGO,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,..,54.09999847,..,..,..,..,..,..,..,..
Tonga,TON,GDP per capita (current US$),NY.GDP.PCAP.CD,2565.385799,2837.075472,2932.962758,3307.282393,3106.902376,3557.737184,4226.692747,4364.309244,4117.341436,4113.993493
Tonga,TON,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,29.58795563,29.5728077,45.48387412,49.02716932,51.17954363,52.16238544,52.60439581,53.36331844,54.59396333,64.28314836
Tonga,TON,Internet users (per 100 people),IT.NET.USER.P2,4.907782762,5.853944095,7.179865329,8.110769944,10,16,25,33,35,40
Tonga,TON,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,..,..,..,..,..,..,..,..,..,..
Trinidad and Tobago,TTO,GDP per capita (current US$),NY.GDP.PCAP.CD,12323.1382,14095.98596,16530.24079,21188.09439,14508.78981,15840.40726,18287.40247,18322.3238,20217.07833,21323.75471
Trinidad and Tobago,TTO,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,71.25271699,116.519036,115.2483894,137.1963517,139.6083078,142.6283511,136.9908228,140.8425356,144.9406517,147.3377795
Trinidad and Tobago,TTO,Internet users (per 100 people),IT.NET.USER.P2,28.97671243,30.00374858,32.3,34.8,44.3,48.5,55.2,59.5162,63.8,65.1
Trinidad and Tobago,TTO,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,4.300000191,4.400000095,3.799999952,3.799999952,..,..,..,..,..,..
Tunisia,TUN,GDP per capita (current US$),NY.GDP.PCAP.CD,3217.968646,3394.42898,3805.152937,4342.823177,4162.509669,4176.611461,4298.091697,4187.543531,4309.991625,4420.698435
Tunisia,TUN,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,56.51703373,72.23298695,76.33512661,82.7810914,93.20555476,104.5370929,115.2010779,118.1056496,115.6035799,128.4857675
Tunisia,TUN,Internet users (per 100 people),IT.NET.USER.P2,9.655086542,12.98640865,17.1,27.53,34.07,36.8,39.1,41.4416,43.8,46.16
Tunisia,TUN,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,..,..,18.29999924,17.70000076,18.10000038,17.60000038,16.20000076,15.89999962,15.5,14.80000019
Turkey,TUR,GDP per capita (current US$),NY.GDP.PCAP.CD,7117.233241,7727.272405,9309.509482,10382.31817,8623.949625,10111.51771,10584.16396,10646.03553,10975.07493,10515.00782
Turkey,TUR,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,64.3740778,76.73832278,89.17829733,93.54864342,88.12268708,85.62758012,89.41002295,91.46374843,92.96497103,94.7933028
Turkey,TUR,Internet users (per 100 people),IT.NET.USER.P2,15.46,18.24,28.63,34.37,36.4,39.82,43.06571043,45.13,46.25,51.04
Turkey,TUR,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,29.5,22.60000038,22,22.10000038,21.60000038,22.39999962,22.79999924,22.20000076,21.60000038,19.70000076
Turkmenistan,TKM,GDP per capita (current US$),NY.GDP.PCAP.CD,1706.956726,2140.455472,2606.741976,3918.934927,4059.961511,4392.719583,5724.537102,6797.721166,7826.773607,9031.51157
Turkmenistan,TKM,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2.211532447,4.516582511,7.85614367,23.08368224,42.83804536,63.41981696,103.7858737,114.0552619,116.893432,135.7804374
Turkmenistan,TKM,Internet users (per 100 people),IT.NET.USER.P2,0.997256559,1.319573118,1.406360688,1.75,1.95,3,5,7.1958,9.6,12.2
Turkmenistan,TKM,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,..,..,..,..,..,..,..,..,..,..
Turks and Caicos Islands,TCA,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..
Turks and Caicos Islands,TCA,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,..,..,..,..,..,..,..,..,..,..
Turks and Caicos Islands,TCA,Internet users (per 100 people),IT.NET.USER.P2,..,..,..,..,..,..,..,..,..,..
Turks and Caicos Islands,TCA,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,1.399999976,1.799999952,1.200000048,1.200000048,..,..,..,..,..,..
Tuvalu,TUV,GDP per capita (current US$),NY.GDP.PCAP.CD,2252.892886,2353.356088,2768.370957,3094.628092,2763.160305,3238.375763,3993.500254,4044.19378,3880.352322,3826.902901
Tuvalu,TUV,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,13.41035692,16.4406083,18.4350676,..,10.19575856,16.28167294,21.63754571,28.39756592,34.42689348,38.40711542
Tuvalu,TUV,Internet users (per 100 people),IT.NET.USER.P2,..,..,10,15,20,25,30,35,37,..
Tuvalu,TUV,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,..,..,..,..,..,..,..,..,..,..
Uganda,UGA,GDP per capita (current US$),NY.GDP.PCAP.CD,321.4357614,342.837264,409.870326,459.1097759,557.5235956,608.8130239,591.4386238,656.3980727,674.3416307,714.5673454
Uganda,UGA,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,4.578959089,6.761102482,13.65261655,26.92003559,28.55294653,37.74438345,47.50472743,45.00206351,48.08192773,52.42923963
Uganda,UGA,Internet users (per 100 people),IT.NET.USER.P2,1.742205503,2.529363038,3.671965351,7.9,9.78,12.5,13.01354333,14.6896,16.2,17.71
Uganda,UGA,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,71.59999847,..,..,..,73.80000305,..,..,..,71.90000153,..
Ukraine,UKR,GDP per capita (current US$),NY.GDP.PCAP.CD,1828.717626,2303.018831,3068.608998,3891.037823,2545.480341,2973.996481,3569.757027,3855.42128,4029.715504,3082.461447
Ukraine,UKR,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,63.67435357,104.7041786,118.4064976,119.8447225,118.750841,117.1087348,121.3388196,130.3399209,138.0646549,144.082159
Ukraine,UKR,Internet users (per 100 people),IT.NET.USER.P2,3.749764415,4.506124564,6.55,11,17.9,23.3,28.70826284,35.27,41,43.4
Ukraine,UKR,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,19.39999962,17.60000038,16.70000076,15.80000019,20,..,20.20000076,19.70000076,20,14.80000019
United Arab Emirates,ARE,GDP per capita (current US$),NY.GDP.PCAP.CD,40298.52422,42950.10058,42913.78403,45720.0179,32905.05385,34341.91129,39901.22092,41712.12421,42831.08913,43962.71369
United Arab Emirates,ARE,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,109.2858728,113.2014286,133.3628641,137.6413795,138.2668687,129.4316308,131.3980376,149.6390858,171.8737993,178.0615447
United Arab Emirates,ARE,Internet users (per 100 people),IT.NET.USER.P2,40,52,61,63,64,68,78,84.9999915,88,90.4
United Arab Emirates,ARE,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,4.900000095,..,..,4.199999809,3.799999952,..,..,..,..,..
United Kingdom,GBR,GDP per capita (current US$),NY.GDP.PCAP.CD,40047.90597,42534.30626,48428.15745,45195.15693,37166.27597,38292.87113,41020.37696,41294.5148,42309.03992,46331.97741
United Kingdom,GBR,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,108.5920211,115.6002598,121.1018108,122.1864624,123.9547246,123.6254863,123.6041988,124.7618169,124.6098071,123.5810846
United Kingdom,GBR,Internet users (per 100 people),IT.NET.USER.P2,70,68.82,75.09,78.39,83.56,85,85.37999855,87.47999842,89.8441,91.61
United Kingdom,GBR,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,1.299999952,1.299999952,1.299999952,1,1,1.100000024,1.100000024,1,0.899999976,1.100000024
United States,USA,GDP per capita (current US$),NY.GDP.PCAP.CD,44307.92058,46437.06712,48061.53766,48401.42734,47001.55535,48374.05646,49781.35749,51456.65873,52980.04363,54629.49517
United States,USA,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,68.31769507,76.29353842,82.06414479,85.20916517,88.62364611,91.31165202,94.44042596,96.01037609,97.07773939,98.4068578
United States,USA,Internet users (per 100 people),IT.NET.USER.P2,67.96805292,68.93119327,75,74,71,71.69,69.72946076,79.3,84.2,87.36
United States,USA,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,1.600000024,1.5,1.399999976,1.5,1.5,1.600000024,..,..,..,..
Upper middle income,UMC,GDP per capita (current US$),NY.GDP.PCAP.CD,2890.944315,3372.320139,4128.861582,4962.121997,4891.567812,5860.448519,6924.645316,7304.074179,7751.314291,8000.318068
Upper middle income,UMC,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,35.28725066,42.72958433,51.71609571,60.46525403,67.88296631,75.40171444,84.39337066,91.39855672,98.60299449,101.3986986
Upper middle income,UMC,Internet users (per 100 people),IT.NET.USER.P2,11.0847591,13.55953414,18.05033345,22.99022546,28.10267949,32.80533038,36.94581475,40.78599848,44.06769082,47.72134654
Upper middle income,UMC,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,9.648031587,9.265969822,8.830215546,8.703968893,8.236554682,7.278175714,7.636758239,..,..,..
Uruguay,URY,GDP per capita (current US$),NY.GDP.PCAP.CD,5220.957396,5877.879608,7009.67816,9062.290535,9415.153583,11938.27505,14166.55767,15127.64415,16879.45316,16806.77327
Uruguay,URY,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,34.73290719,69.96574097,89.9933321,104.7453819,122.3521626,131.589018,140.6072022,147.1306851,154.618466,160.7951457
